time,packet_count
2.376813888549804688e-01,1.000000000000000000e+00
2.877578735351562500e-01,2.000000000000000000e+00
3.875577449798583984e-01,4.000000000000000000e+00
4.370501041412353516e-01,5.000000000000000000e+00
4.883010387420654297e-01,6.000000000000000000e+00
5.391280651092529297e-01,7.000000000000000000e+00
5.890944004058837891e-01,8.000000000000000000e+00
6.391391754150390625e-01,1.000000000000000000e+01
7.390532493591308594e-01,1.100000000000000000e+01
7.899122238159179688e-01,1.300000000000000000e+01
8.398027420043945312e-01,1.400000000000000000e+01
9.404232501983642578e-01,1.600000000000000000e+01
9.908382892608642578e-01,1.700000000000000000e+01
1.090656280517578125e+00,1.900000000000000000e+01
1.140458822250366211e+00,2.000000000000000000e+01
1.190088272094726562e+00,2.100000000000000000e+01
1.289303064346313477e+00,2.300000000000000000e+01
1.338889598846435547e+00,2.400000000000000000e+01
1.388447999954223633e+00,2.500000000000000000e+01
1.438002347946166992e+00,2.600000000000000000e+01
1.537218332290649414e+00,2.800000000000000000e+01
1.586789369583129883e+00,3.000000000000000000e+01
1.636364698410034180e+00,3.100000000000000000e+01
1.735573291778564453e+00,3.200000000000000000e+01
1.785085439682006836e+00,3.400000000000000000e+01
1.834736108779907227e+00,3.500000000000000000e+01
1.884290695190429688e+00,3.600000000000000000e+01
1.983573675155639648e+00,3.800000000000000000e+01
2.033146142959594727e+00,3.900000000000000000e+01
2.082742452621459961e+00,4.000000000000000000e+01
2.132313251495361328e+00,4.100000000000000000e+01
2.231554269790649414e+00,4.300000000000000000e+01
2.281069040298461914e+00,4.400000000000000000e+01
2.330695390701293945e+00,4.500000000000000000e+01
2.429866075515747070e+00,4.700000000000000000e+01
2.479521274566650391e+00,4.800000000000000000e+01
2.529089927673339844e+00,4.900000000000000000e+01
2.578743696212768555e+00,5.000000000000000000e+01
2.684211492538452148e+00,5.200000000000000000e+01
2.785207509994506836e+00,5.500000000000000000e+01
2.836352348327636719e+00,5.600000000000000000e+01
2.886314153671264648e+00,5.700000000000000000e+01
2.937096357345581055e+00,5.800000000000000000e+01
2.987099170684814453e+00,5.900000000000000000e+01
3.087429285049438477e+00,6.100000000000000000e+01
3.137395620346069336e+00,6.200000000000000000e+01
3.187185049057006836e+00,6.300000000000000000e+01
3.286940813064575195e+00,6.500000000000000000e+01
3.336911916732788086e+00,6.600000000000000000e+01
3.386677026748657227e+00,6.700000000000000000e+01
3.486480474472045898e+00,7.000000000000000000e+01
3.536317110061645508e+00,7.100000000000000000e+01
3.585911750793457031e+00,7.200000000000000000e+01
3.685887813568115234e+00,7.300000000000000000e+01
3.735921859741210938e+00,7.500000000000000000e+01
3.785672187805175781e+00,7.600000000000000000e+01
3.885637998580932617e+00,7.800000000000000000e+01
3.935805082321166992e+00,7.900000000000000000e+01
3.985599994659423828e+00,8.000000000000000000e+01
4.135485887527465820e+00,8.300000000000000000e+01
4.185701370239257812e+00,8.400000000000000000e+01
4.235861778259277344e+00,8.500000000000000000e+01
4.286129236221313477e+00,8.600000000000000000e+01
4.337157487869262695e+00,8.700000000000000000e+01
4.437172174453735352e+00,9.000000000000000000e+01
4.486983299255371094e+00,9.100000000000000000e+01
4.536561489105224609e+00,9.200000000000000000e+01
4.635878801345825195e+00,9.300000000000000000e+01
4.685493707656860352e+00,9.500000000000000000e+01
4.735095024108886719e+00,9.600000000000000000e+01
4.834230422973632812e+00,9.800000000000000000e+01
4.883736133575439453e+00,9.900000000000000000e+01
4.933311223983764648e+00,1.000000000000000000e+02
4.982853651046752930e+00,1.010000000000000000e+02
5.032413959503173828e+00,1.020000000000000000e+02
5.081918716430664062e+00,1.030000000000000000e+02
5.131859064102172852e+00,1.040000000000000000e+02
5.282701969146728516e+00,1.070000000000000000e+02
5.332813739776611328e+00,1.080000000000000000e+02
5.382659196853637695e+00,1.090000000000000000e+02
5.432466268539428711e+00,1.100000000000000000e+02
5.482060194015502930e+00,1.110000000000000000e+02
5.531799077987670898e+00,1.120000000000000000e+02
5.581525325775146484e+00,1.130000000000000000e+02
5.680786371231079102e+00,1.150000000000000000e+02
5.730302572250366211e+00,1.160000000000000000e+02
5.781302928924560547e+00,1.170000000000000000e+02
5.831567287445068359e+00,1.180000000000000000e+02
5.881627798080444336e+00,1.190000000000000000e+02
5.932025194168090820e+00,1.200000000000000000e+02
6.085519790649414062e+00,1.230000000000000000e+02
6.139083862304687500e+00,1.250000000000000000e+02
6.239220857620239258e+00,1.270000000000000000e+02
6.288847446441650391e+00,1.280000000000000000e+02
6.338811874389648438e+00,1.290000000000000000e+02
6.388572454452514648e+00,1.300000000000000000e+02
6.438335180282592773e+00,1.310000000000000000e+02
6.488075494766235352e+00,1.320000000000000000e+02
6.638010978698730469e+00,1.350000000000000000e+02
6.687563180923461914e+00,1.360000000000000000e+02
6.738296508789062500e+00,1.370000000000000000e+02
6.787981271743774414e+00,1.380000000000000000e+02
6.837493181228637695e+00,1.390000000000000000e+02
6.887474298477172852e+00,1.400000000000000000e+02
6.937206745147705078e+00,1.410000000000000000e+02
7.088891983032226562e+00,1.440000000000000000e+02
7.139707565307617188e+00,1.450000000000000000e+02
7.189645528793334961e+00,1.460000000000000000e+02
7.239221096038818359e+00,1.470000000000000000e+02
7.438078165054321289e+00,1.510000000000000000e+02
7.488852739334106445e+00,1.520000000000000000e+02
7.538522005081176758e+00,1.530000000000000000e+02
7.588124752044677734e+00,1.540000000000000000e+02
7.637674093246459961e+00,1.550000000000000000e+02
7.687396287918090820e+00,1.560000000000000000e+02
7.736964702606201172e+00,1.570000000000000000e+02
7.935585260391235352e+00,1.610000000000000000e+02
7.985224962234497070e+00,1.620000000000000000e+02
8.034831047058105469e+00,1.640000000000000000e+02
8.084393501281738281e+00,1.650000000000000000e+02
8.134031772613525391e+00,1.660000000000000000e+02
8.183681726455688477e+00,1.670000000000000000e+02
8.233224391937255859e+00,1.680000000000000000e+02
8.282698631286621094e+00,1.690000000000000000e+02
8.332168579101562500e+00,1.700000000000000000e+02
8.381700038909912109e+00,1.710000000000000000e+02
8.531698226928710938e+00,1.730000000000000000e+02
8.581313610076904297e+00,1.750000000000000000e+02
8.631742477416992188e+00,1.760000000000000000e+02
8.682782411575317383e+00,1.770000000000000000e+02
8.733172178268432617e+00,1.780000000000000000e+02
8.834328413009643555e+00,1.800000000000000000e+02
8.884029388427734375e+00,1.810000000000000000e+02
8.933798551559448242e+00,1.820000000000000000e+02
8.983369350433349609e+00,1.830000000000000000e+02
9.032938957214355469e+00,1.840000000000000000e+02
9.082465410232543945e+00,1.850000000000000000e+02
9.132406949996948242e+00,1.860000000000000000e+02
9.182442188262939453e+00,1.870000000000000000e+02
9.332136631011962891e+00,1.900000000000000000e+02
9.381927251815795898e+00,1.910000000000000000e+02
9.431543111801147461e+00,1.920000000000000000e+02
9.481102228164672852e+00,1.930000000000000000e+02
9.530633449554443359e+00,1.940000000000000000e+02
9.580215454101562500e+00,1.950000000000000000e+02
9.630469322204589844e+00,1.960000000000000000e+02
9.779961585998535156e+00,1.990000000000000000e+02
9.829922437667846680e+00,2.000000000000000000e+02
9.879878520965576172e+00,2.010000000000000000e+02
9.933156967163085938e+00,2.020000000000000000e+02
9.983654737472534180e+00,2.030000000000000000e+02
1.008797693252563477e+01,2.050000000000000000e+02
1.013776683807373047e+01,2.070000000000000000e+02
1.018767404556274414e+01,2.080000000000000000e+02
1.033678531646728516e+01,2.100000000000000000e+02
1.038642406463623047e+01,2.120000000000000000e+02
1.043635559082031250e+01,2.130000000000000000e+02
1.048616766929626465e+01,2.140000000000000000e+02
1.053578686714172363e+01,2.150000000000000000e+02
1.058545756340026855e+01,2.160000000000000000e+02
1.063540744781494141e+01,2.170000000000000000e+02
1.068526697158813477e+01,2.180000000000000000e+02
1.083445000648498535e+01,2.210000000000000000e+02
1.088410043716430664e+01,2.220000000000000000e+02
1.093376374244689941e+01,2.230000000000000000e+02
1.098333406448364258e+01,2.240000000000000000e+02
1.103280830383300781e+01,2.250000000000000000e+02
1.108255791664123535e+01,2.260000000000000000e+02
1.113208389282226562e+01,2.270000000000000000e+02
1.118217778205871582e+01,2.280000000000000000e+02
1.123179483413696289e+01,2.290000000000000000e+02
1.138049411773681641e+01,2.320000000000000000e+02
1.143003749847412109e+01,2.330000000000000000e+02
1.148025822639465332e+01,2.340000000000000000e+02
1.153097963333129883e+01,2.350000000000000000e+02
1.158233714103698730e+01,2.360000000000000000e+02
1.163260006904602051e+01,2.370000000000000000e+02
1.173249220848083496e+01,2.390000000000000000e+02
1.178222727775573730e+01,2.400000000000000000e+02
1.183183550834655762e+01,2.410000000000000000e+02
1.188190460205078125e+01,2.420000000000000000e+02
1.193296098709106445e+01,2.430000000000000000e+02
1.198337268829345703e+01,2.440000000000000000e+02
1.213284897804260254e+01,2.470000000000000000e+02
1.218357324600219727e+01,2.480000000000000000e+02
1.223333501815795898e+01,2.500000000000000000e+02
1.228329110145568848e+01,2.510000000000000000e+02
1.233277964591979980e+01,2.520000000000000000e+02
1.238626456260681152e+01,2.530000000000000000e+02
1.243874692916870117e+01,2.530000000000000000e+02
1.248941707611083984e+01,2.550000000000000000e+02
1.253913235664367676e+01,2.560000000000000000e+02
1.258872818946838379e+01,2.570000000000000000e+02
1.269052886962890625e+01,2.590000000000000000e+02
1.274027800559997559e+01,2.600000000000000000e+02
1.278987169265747070e+01,2.610000000000000000e+02
1.283957052230834961e+01,2.620000000000000000e+02
1.288923835754394531e+01,2.630000000000000000e+02
1.293905758857727051e+01,2.640000000000000000e+02
1.313783884048461914e+01,2.680000000000000000e+02
1.318828868865966797e+01,2.690000000000000000e+02
