time,packet_count
1.616463661193847656e-01,1.000000000000000000e+00
6.035196781158447266e-01,2.000000000000000000e+00
6.790599822998046875e-01,3.000000000000000000e+00
7.545101642608642578e-01,4.000000000000000000e+00
5.982009649276733398e+00,5.000000000000000000e+00
6.130686998367309570e+00,6.000000000000000000e+00
6.279749631881713867e+00,7.000000000000000000e+00
6.355888366699218750e+00,8.000000000000000000e+00
6.725352764129638672e+00,9.000000000000000000e+00
6.874012470245361328e+00,1.000000000000000000e+01
6.950515031814575195e+00,1.100000000000000000e+01
7.538690090179443359e+00,1.200000000000000000e+01
7.614193201065063477e+00,1.300000000000000000e+01
8.130320787429809570e+00,1.400000000000000000e+01
8.279122591018676758e+00,1.500000000000000000e+01
8.649153232574462891e+00,1.600000000000000000e+01
9.165628433227539062e+00,1.700000000000000000e+01
9.314257860183715820e+00,1.800000000000000000e+01
9.389613151550292969e+00,1.900000000000000000e+01
9.833403825759887695e+00,2.000000000000000000e+01
9.909415483474731445e+00,2.100000000000000000e+01
9.985081195831298828e+00,2.200000000000000000e+01
1.013418626785278320e+01,2.300000000000000000e+01
1.020948648452758789e+01,2.400000000000000000e+01
1.080382227897644043e+01,2.500000000000000000e+01
1.095366644859313965e+01,2.600000000000000000e+01
1.117554259300231934e+01,2.700000000000000000e+01
1.132431221008300781e+01,2.800000000000000000e+01
1.169303750991821289e+01,2.900000000000000000e+01
1.191744828224182129e+01,3.000000000000000000e+01
1.206643915176391602e+01,3.100000000000000000e+01
1.214177227020263672e+01,3.200000000000000000e+01
1.229046416282653809e+01,3.300000000000000000e+01
1.243946981430053711e+01,3.400000000000000000e+01
1.251481795310974121e+01,3.500000000000000000e+01
1.273727154731750488e+01,3.600000000000000000e+01
1.288603258132934570e+01,3.700000000000000000e+01
1.310886836051940918e+01,3.800000000000000000e+01
1.325757312774658203e+01,3.900000000000000000e+01
1.333315968513488770e+01,4.000000000000000000e+01
1.348285555839538574e+01,4.100000000000000000e+01
1.355865192413330078e+01,4.200000000000000000e+01
1.370757627487182617e+01,4.300000000000000000e+01
1.378309965133666992e+01,4.400000000000000000e+01
1.393182754516601562e+01,4.500000000000000000e+01
1.400788354873657227e+01,4.600000000000000000e+01
1.415718245506286621e+01,4.700000000000000000e+01
1.430854177474975586e+01,4.800000000000000000e+01
1.445718026161193848e+01,4.900000000000000000e+01
1.460653352737426758e+01,5.000000000000000000e+01
1.468226385116577148e+01,5.100000000000000000e+01
1.475785779953002930e+01,5.200000000000000000e+01
1.490715432167053223e+01,5.300000000000000000e+01
1.498253440856933594e+01,5.400000000000000000e+01
1.637792348861694336e+01,5.500000000000000000e+01
1.660211920738220215e+01,5.600000000000000000e+01
1.675134396553039551e+01,5.700000000000000000e+01
1.682677149772644043e+01,5.800000000000000000e+01
1.720033836364746094e+01,5.900000000000000000e+01
